event_id,game_id,team_id,period,type,sub_type,main_player_id,second_player,third_player,main_location x,main_location y,second_location x,second_location y,home_team,Distance,away_team,venue,league_name,game_date,home_starts_left_side,seconds,event_index,h1,h2,h3,h4,h5,h6,a1,a2,a3,a4,a5,a6,h_goalie_id,a_goalie_id,ENG,away_state,home_state,game_state,game_state_2,face_off,Goal,Time of Goal/Faceoff,60 Second Cutoff,Events leading up to goal
195,15,10,1,zone_exit,chip,75,125,,26,77,,,10,0,2,,AHL,12/16/16,,486,15486,66,70,75,89,94,95,105,106,116,124,125,126,66,105,0,5,5,5v5,EV,0,0,0,0,1
196,15,2,1,puck_recovery,,125,,,6,92,,,10,0,2,,AHL,12/16/16,,487,15487,66,70,75,89,94,95,105,106,116,124,125,126,66,105,0,5,5,5v5,EV,0,0,0,0,1
197,15,2,1,pass,,125,126,,6,62,13,46,10,17.4642492,2,,AHL,12/16/16,,487,15487,66,70,75,89,94,95,105,106,116,124,125,126,66,105,0,5,5,5v5,EV,0,0,0,0,1
198,15,2,1,zone_entry,skate,126,89,,26,31,,,10,0,2,,AHL,12/16/16,,489,15489,66,70,75,89,94,95,105,106,116,124,125,126,66,105,0,5,5,5v5,EV,0,0,0,0,1
199,15,2,1,shot,,126,,,52,-15,,,10,0,2,,AHL,12/16/16,,491,15491,66,70,75,89,94,95,105,106,116,124,125,126,66,105,0,5,5,5v5,EV,0,0,0,0,1
200,15,2,1,puck_recovery,,126,,,77,-77,,,10,0,2,,AHL,12/16/16,,494,15494,66,70,75,89,94,95,105,106,116,124,125,126,66,105,0,5,5,5v5,EV,0,0,0,0,1
201,15,2,1,pass,,126,106,,77,-92,71,92,10,184.0978001,2,,AHL,12/16/16,,497,15497,66,70,75,89,94,95,105,106,116,124,125,126,66,105,0,5,5,5v5,EV,0,0,0,0,1
202,15,2,1,pass,,106,125,,71,92,45,92,10,26,2,,AHL,12/16/16,,498,15498,66,70,75,89,94,95,105,106,116,124,125,126,66,105,0,5,5,5v5,EV,0,0,0,0,1
203,15,2,1,shot,,125,,,26,62,,,10,0,2,,AHL,12/16/16,,498,15498,66,70,75,89,94,95,105,106,116,124,125,126,66,105,0,5,5,5v5,EV,0,0,0,0,1
204,15,2,1,puck_recovery,,126,,,58,-92,,,10,0,2,,AHL,12/16/16,,498,15498,66,70,75,89,94,95,105,106,116,124,125,126,66,105,0,5,5,5v5,EV,0,0,0,0,1
205,15,2,1,goal,,124,126,,77,-62,,,10,0,2,,AHL,12/16/16,,507,15507,66,71,72,83,91,92,105,128,111,115,122,131,66,105,0,5,5,5v5,EV,0,1,0,447,1
708,15,10,2,giveaway_takeaway,,85,131,,97,31,,,10,0,2,,AHL,12/16/16,,1804,151804,66,88,82,85,70,78,105,111,121,123,131,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
709,15,2,2,zone_exit,skate,131,,,26,0,,,10,0,2,,AHL,12/16/16,,1805,151805,66,88,82,85,70,78,105,111,121,123,131,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
710,15,2,2,zone_entry,skate,131,73,,-26,15,,,10,0,2,,AHL,12/16/16,,1807,151807,66,88,82,85,70,78,105,111,121,123,131,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
711,15,2,2,pass,,131,121,,-32,0,-52,-62,10,65.1459899,2,,AHL,12/16/16,,1809,151809,66,88,82,85,70,78,105,111,121,123,131,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
712,15,2,2,pass,,121,116,,-65,-77,-32,-77,10,33,2,,AHL,12/16/16,,1813,151813,66,88,82,85,70,78,105,111,121,123,131,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
713,15,2,2,pass,,116,121,,-32,-77,-84,-77,10,52,2,,AHL,12/16/16,,1816,151816,66,88,82,85,70,78,105,111,121,123,131,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
714,15,2,2,pass,,121,123,,-97,-62,-45,92,10,162.5423022,2,,AHL,12/16/16,,1819,151819,66,88,82,85,70,78,105,111,121,123,131,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
715,15,2,2,pass,,123,116,,-65,92,-32,92,10,33,2,,AHL,12/16/16,,1820,151820,66,88,82,85,70,78,105,111,121,123,131,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
716,15,2,2,pass,,116,133,,-32,62,-58,-62,10,126.6964877,2,,AHL,12/16/16,,1822,151822,66,88,82,85,70,78,105,111,121,123,131,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
717,15,2,2,shot,,133,,,-65,-46,,,10,0,2,,AHL,12/16/16,,1825,151825,66,88,82,85,70,78,105,111,121,123,131,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
718,15,2,2,goal,,121,133,116,-77,-31,,,10,0,2,,AHL,12/16/16,,1826,151826,66,95,70,75,89,94,105,111,121,133,123,131,66,105,0,5,5,5v5,EV,0,1,0,1766,1
1273,15,10,3,pass,,97,98,,-45,-92,-97,0,10,105.6787585,2,,AHL,12/16/16,,3301,153301,66,98,85,97,71,72,105,106,116,126,124,125,66,105,0,5,5,5v5,EV,0,0,0,0,1
1274,15,10,3,pass,,98,85,,-84,77,-97,46,10,33.61547263,2,,AHL,12/16/16,,3303,153303,66,73,78,98,85,97,105,106,116,126,124,125,66,105,0,5,5,5v5,EV,0,0,0,0,1
1275,15,10,3,pass,,85,78,,-84,77,-39,92,10,47.4341649,2,,AHL,12/16/16,,3307,153307,66,73,78,98,85,97,105,106,116,126,124,125,66,105,0,5,5,5v5,EV,0,0,0,0,1
1276,15,10,3,blocked_shot,,78,106,,-71,15,-45,46,10,40.45985665,2,,AHL,12/16/16,,3308,153308,66,73,78,98,85,97,105,106,116,126,124,125,66,105,0,5,5,5v5,EV,0,0,0,0,1
1277,15,10,3,puck_recovery,,78,,,-32,15,,,10,0,2,,AHL,12/16/16,,3310,153310,66,73,78,98,85,97,105,106,116,126,124,125,66,105,0,5,5,5v5,EV,0,0,0,0,1
1278,15,10,3,pass,,78,73,,-32,0,-39,-77,10,77.31752712,2,,AHL,12/16/16,,3311,153311,66,73,78,98,85,97,105,106,116,126,124,125,66,105,0,5,5,5v5,EV,0,0,0,0,1
1279,15,10,3,blocked_shot,,73,126,,-45,-31,-32,-31,10,13,2,,AHL,12/16/16,,3314,153314,66,73,78,98,85,97,105,106,116,126,124,125,66,105,0,5,5,5v5,EV,0,0,0,0,1
1280,15,10,3,puck_recovery,,98,,,-97,-31,,,10,0,2,,AHL,12/16/16,,3316,153316,66,73,78,98,85,97,105,106,116,126,124,125,66,105,0,5,5,5v5,EV,0,0,0,0,1
1281,15,10,3,pass,,98,85,,-97,-31,-84,-92,10,62.36986452,2,,AHL,12/16/16,,3317,153317,66,73,78,98,85,97,105,106,116,126,124,125,66,105,0,5,5,5v5,EV,0,0,0,0,1
1282,15,10,3,pass,,85,73,,-77,-92,-32,-92,10,45,2,,AHL,12/16/16,,3318,153318,66,73,78,98,85,97,105,106,116,126,124,125,66,105,0,5,5,5v5,EV,0,0,0,0,1
1283,15,10,3,goal,,73,85,98,-39,-15,,,10,0,2,,AHL,12/16/16,,3322,153322,66,73,78,83,88,91,105,129,111,115,117,120,66,105,0,5,5,5v5,EV,0,1,0,3262,1
1304,15,10,3,zone_exit,failed,78,113,,26,77,,,10,0,2,,AHL,12/16/16,,3378,153378,66,73,78,83,88,91,105,129,110,113,123,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
1305,15,10,3,puck_recovery,,73,,,77,31,,,10,0,2,,AHL,12/16/16,,3384,153384,66,73,78,83,88,91,105,129,110,113,123,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
1306,15,10,3,pass,,73,83,,77,46,58,92,10,49.76946855,2,,AHL,12/16/16,,3386,153386,66,73,78,83,88,91,105,129,110,113,123,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
1307,15,10,3,zone_exit,pass,83,133,88,45,77,13,-31,10,112.6410227,2,,AHL,12/16/16,,3387,153387,66,73,78,83,88,91,105,129,110,113,123,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
1308,15,10,3,giveaway_takeaway,,88,110,,-45,0,,,10,0,2,,AHL,12/16/16,,3390,153390,66,73,78,83,88,91,105,129,110,113,123,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
1309,15,2,3,zone_exit,pass,110,78,123,-45,46,6,92,10,68.68041933,2,,AHL,12/16/16,,3392,153392,66,73,78,83,88,91,105,129,110,113,123,133,66,105,0,5,5,5v5,EV,0,0,0,0,1
1310,15,10,3,puck_recovery,,82,,,39,77,,,10,0,2,,AHL,12/16/16,,3396,153396,66,82,99,70,75,92,105,106,133,113,121,123,66,105,0,5,5,5v5,EV,0,0,0,0,1
1311,15,10,3,pass,,82,75,,52,62,65,0,10,63.34824386,2,,AHL,12/16/16,,3397,153397,66,82,99,70,75,92,105,106,133,113,121,123,66,105,0,5,5,5v5,EV,0,0,0,0,1
1312,15,10,3,zone_exit,pass,75,,99,58,-15,-13,-31,10,72.78049189,2,,AHL,12/16/16,,3399,153399,66,82,99,70,75,92,105,106,133,113,121,123,66,105,0,5,5,5v5,EV,0,0,0,0,1
1313,15,10,3,zone_entry,skate,99,106,,-26,15,,,10,0,2,,AHL,12/16/16,,3401,153401,66,82,99,70,75,92,105,106,133,113,121,123,66,105,0,5,5,5v5,EV,0,0,0,0,1
1314,15,10,3,goal,,99,75,82,-58,15,,,10,0,2,,AHL,12/16/16,,3401,153401,66,82,99,70,75,92,105,106,133,113,121,123,66,105,0,5,5,5v5,EV,0,1,0,3341,1
1324,15,10,3,penalty,roughing,99,106,,-97,62,,,10,0,2,,AHL,12/16/16,,3434,153434,66,75,83,85,88,92,105,116,113,124,125,,66,105,0,4,5,5v4,PP,0,0,0,0,1
1325,15,2,3,penalty,roughing,106,99,,-97,62,,,10,0,2,,AHL,12/16/16,,3434,153434,66,75,83,85,88,92,105,116,113,124,125,,66,105,0,4,5,4v5,SH,0,0,0,0,1
1326,15,2,3,penalty,holding,106,99,,-97,62,,,10,0,2,,AHL,12/16/16,,3434,153434,66,75,83,85,88,92,105,116,113,124,125,,66,105,0,4,5,4v5,SH,0,0,0,0,1
1327,15,10,3,faceoff,,83,124,,-65,46,,,10,0,2,,AHL,12/16/16,,3434,153434,66,75,83,85,88,92,105,116,113,124,125,,66,105,0,4,5,5v4,PP,1,0,0,0,1
1328,15,10,3,puck_recovery,,92,,,-52,31,,,10,0,2,,AHL,12/16/16,,3437,153437,66,75,83,85,88,92,105,116,113,124,125,,66,105,0,4,5,5v4,PP,0,0,0,0,1
1329,15,10,3,pass,,92,75,,-52,31,-39,-15,10,47.80167361,2,,AHL,12/16/16,,3438,153438,66,75,83,85,88,92,105,116,113,124,125,,66,105,0,4,5,5v4,PP,0,0,0,0,1
1330,15,10,3,blocked_shot,,75,113,,-52,-15,-39,-15,10,13,2,,AHL,12/16/16,,3440,153440,66,75,83,85,88,92,105,116,113,124,125,,66,105,0,4,5,5v4,PP,0,0,0,0,1
1331,15,10,3,puck_recovery,,88,,,-45,77,,,10,0,2,,AHL,12/16/16,,3441,153441,66,75,83,85,88,92,105,116,113,124,125,,66,105,0,4,5,5v4,PP,0,0,0,0,1
1332,15,10,3,pass,,88,75,,-52,77,-32,31,10,50.15974482,2,,AHL,12/16/16,,3443,153443,66,75,83,85,88,92,105,116,113,124,125,,66,105,0,4,5,5v4,PP,0,0,0,0,1
1333,15,10,3,pass,,75,83,,-32,31,-52,-62,10,95.12623192,2,,AHL,12/16/16,,3444,153444,66,75,83,85,88,92,105,116,113,124,125,,66,105,0,4,5,5v4,PP,0,0,0,0,1
1334,15,10,3,goal,,83,75,88,-58,-62,,,10,0,2,,AHL,12/16/16,,3446,153446,66,70,73,85,97,98,105,111,115,117,120,129,66,105,0,5,5,5v5,EV,0,1,0,3386,1
1767,16,12,1,pass,,139,166,,84,15,58,62,13,53.71219601,12,,AHL,12/16/16,,979,16979,37,44,46,48,58,62,138,139,141,157,164,166,37,138,0,5,5,5v5,EV,0,0,0,0,1
1768,16,12,1,zone_exit,chip,166,46,,45,92,,,13,0,12,,AHL,12/16/16,,979,16979,37,44,46,48,58,62,138,139,141,157,164,166,37,138,0,5,5,5v5,EV,0,0,0,0,1
1769,16,13,1,penalty,tripping,58,139,,90,77,,,13,0,12,,AHL,12/16/16,,983,16983,37,44,46,52,55,,138,141,151,153,154,160,37,138,0,5,4,4v5,SH,0,0,0,0,1
1770,16,13,1,faceoff,,55,153,,-65,46,,,13,0,12,,AHL,12/16/16,,984,16984,37,44,46,52,55,,138,141,151,153,154,160,37,138,0,5,4,4v5,SH,1,0,0,0,1
1771,16,13,1,zone_exit,chip,42,,,-90,31,,,13,0,12,,AHL,12/16/16,,985,16985,37,44,46,52,55,,138,141,151,153,154,160,37,138,0,5,4,4v5,SH,0,0,0,0,1
1772,16,12,1,zone_exit,skate,141,,,26,31,,,13,0,12,,AHL,12/16/16,,995,16995,37,44,46,52,55,,138,141,151,153,154,160,37,138,0,5,4,5v4,PP,0,0,0,0,1
1773,16,12,1,pass,,141,154,,0,31,19,0,13,36.35931793,12,,AHL,12/16/16,,999,16999,37,44,46,52,55,,138,141,151,153,154,160,37,138,0,5,4,5v4,PP,0,0,0,0,1
1774,16,12,1,pass,,154,160,,6,46,-19,77,13,39.8246155,12,,AHL,12/16/16,,1000,161000,37,44,46,52,55,,138,141,151,153,154,160,37,138,0,5,4,5v4,PP,0,0,0,0,1
1775,16,12,1,zone_entry,skate,160,42,,-19,77,,,13,0,12,,AHL,12/16/16,,1000,161000,37,44,46,52,55,,138,141,151,153,154,160,37,138,0,5,4,5v4,PP,0,0,0,0,1
1776,16,12,1,pass,,154,153,,-84,31,-84,-15,13,46,12,,AHL,12/16/16,,1003,161003,37,49,59,56,43,45,138,158,144,145,152,162,37,138,0,5,5,5v5,EV,0,0,0,0,1
1777,16,12,1,goal,,153,160,154,-84,-15,,,13,0,12,,AHL,12/16/16,,1003,161003,37,49,59,56,43,45,138,158,144,145,152,162,37,138,0,5,5,5v5,EV,0,1,0,943,1
1799,16,13,1,blocked_shot,,41,152,,52,15,32,-31,13,50.15974482,12,,AHL,12/16/16,,1063,161063,37,49,41,42,60,51,138,158,144,145,152,163,37,138,0,5,5,5v5,EV,0,0,0,0,1
1800,16,12,1,puck_recovery,,152,,,52,15,,,13,0,12,,AHL,12/16/16,,1063,161063,37,49,41,42,60,51,138,158,144,145,152,163,37,138,0,5,5,5v5,EV,0,0,0,0,1
1801,16,12,1,pass,,152,158,,45,15,26,62,13,50.69516742,12,,AHL,12/16/16,,1066,161066,37,49,41,42,60,51,138,158,144,145,152,163,37,138,0,5,5,5v5,EV,0,0,0,0,1
1802,16,12,1,zone_exit,skate,158,51,,26,46,,,13,0,12,,AHL,12/16/16,,1067,161067,37,49,41,42,60,51,138,158,144,145,152,163,37,138,0,5,5,5v5,EV,0,0,0,0,1
1803,16,12,1,zone_entry,dump_change,158,41,,-19,62,,,13,0,12,,AHL,12/16/16,,1069,161069,37,41,42,60,51,50,138,158,163,142,148,154,37,138,0,5,5,5v5,EV,0,0,0,0,1
1804,16,13,1,zone_exit,pass,41,154,42,-32,-62,-19,62,13,124.6795893,12,,AHL,12/16/16,,1079,161079,37,41,42,60,51,50,138,163,142,148,154,151,37,138,0,5,5,5v5,EV,0,0,0,0,1
1805,16,13,1,pass,,42,51,,-13,77,19,92,13,35.34119409,12,,AHL,12/16/16,,1081,161081,37,41,42,60,51,50,138,163,142,148,154,151,37,138,0,5,5,5v5,EV,0,0,0,0,1
1806,16,13,1,zone_entry,chip,51,142,,26,77,,,13,0,12,,AHL,12/16/16,,1081,161081,37,41,42,60,51,50,138,163,142,148,154,151,37,138,0,5,5,5v5,EV,0,0,0,0,1
1807,16,12,1,giveaway_takeaway,,151,51,,97,-46,,,13,0,12,,AHL,12/16/16,,1083,161083,37,41,42,60,51,50,138,163,142,148,154,151,37,138,0,5,5,5v5,EV,0,0,0,0,1
1808,16,13,1,pass,,51,50,,39,92,71,77,13,35.34119409,12,,AHL,12/16/16,,1089,161089,37,41,42,60,51,50,138,163,142,148,154,151,37,138,0,5,5,5v5,EV,0,0,0,0,1
1809,16,13,1,goal,,50,51,,58,62,,,13,0,12,,AHL,12/16/16,,1091,161091,37,44,46,48,58,62,138,157,164,166,139,141,37,138,0,5,5,5v5,EV,0,1,0,1031,1
1821,16,13,1,zone_exit,icing,48,145,,-32,92,,,13,0,12,,AHL,12/16/16,,1135,161135,37,44,46,48,58,62,138,144,145,157,164,166,37,138,0,5,5,5v5,EV,0,0,0,0,1
1822,16,12,1,faceoff,,153,50,,-65,46,,,13,0,12,,AHL,12/16/16,,1138,161138,37,44,46,48,58,62,138,144,145,153,155,160,37,138,0,5,5,5v5,EV,1,0,0,0,1
1823,16,12,1,shot,,160,,,-45,46,,,13,0,12,,AHL,12/16/16,,1140,161140,37,41,42,52,55,63,138,144,145,153,155,160,37,138,0,5,5,5v5,EV,0,0,0,0,1
1824,16,13,1,faceoff,,55,156,,-65,46,,,13,0,12,,AHL,12/16/16,,1140,161140,37,41,42,52,55,63,138,144,145,153,155,160,37,138,0,5,5,5v5,EV,1,0,0,0,1
1825,16,13,1,zone_exit,chip,41,,,-77,-77,,,13,0,12,,AHL,12/16/16,,1145,161145,37,41,42,52,55,63,138,144,145,153,155,160,37,138,0,5,5,5v5,EV,0,0,0,0,1
1826,16,13,1,zone_entry,chip,41,145,,-71,-77,,,13,0,12,,AHL,12/16/16,,1145,161145,37,41,42,52,55,63,138,144,145,153,155,160,37,138,0,5,5,5v5,EV,0,0,0,0,1
1827,16,12,1,zone_exit,pass,145,63,153,45,92,-19,92,13,64,12,,AHL,12/16/16,,1149,161149,37,41,42,52,55,63,138,144,145,153,155,160,37,138,0,5,5,5v5,EV,0,0,0,0,1
1828,16,12,1,zone_entry,skate,153,42,,-26,77,,,13,0,12,,AHL,12/16/16,,1150,161150,37,41,42,52,55,63,138,144,145,153,155,160,37,138,0,5,5,5v5,EV,0,0,0,0,1
1829,16,12,1,pass,,153,160,,-45,62,-45,15,13,47,12,,AHL,12/16/16,,1151,161151,37,41,42,52,55,63,138,144,145,153,155,160,37,138,0,5,5,5v5,EV,0,0,0,0,1
1830,16,12,1,pass,,160,155,,-39,31,-71,31,13,32,12,,AHL,12/16/16,,1151,161151,37,41,42,52,55,63,138,144,145,153,155,160,37,138,0,5,5,5v5,EV,0,0,0,0,1
1831,16,12,1,goal,,155,160,153,-77,-15,,,13,0,12,,AHL,12/16/16,,1153,161153,37,43,45,49,56,59,138,144,145,152,158,162,37,138,0,5,5,5v5,EV,0,1,0,1093,1
2221,16,13,2,zone_entry,skate,50,142,,-26,77,,,13,0,12,,AHL,12/16/16,,2201,162201,37,45,46,50,51,60,138,139,142,157,152,,37,138,0,4,5,5v4,PP,0,0,0,0,1
2222,16,13,2,pass,,50,51,,-77,77,-77,-15,13,92,12,,AHL,12/16/16,,2205,162205,37,41,42,58,59,62,138,139,142,162,152,,37,138,0,4,5,5v4,PP,0,0,0,0,1
2223,16,12,2,faceoff,,162,62,,-19,-46,,,13,0,12,,AHL,12/16/16,,2205,162205,37,41,42,58,59,62,138,139,142,162,152,,37,138,0,4,5,4v5,SH,1,0,0,0,1
2224,16,12,2,zone_exit,chip,139,59,,-39,-77,,,13,0,12,,AHL,12/16/16,,2208,162208,37,41,42,58,59,62,138,139,142,162,152,,37,138,0,4,5,4v5,SH,0,0,0,0,1
2225,16,13,2,zone_exit,pass,42,,48,52,62,-19,92,13,77.07788269,12,,AHL,12/16/16,,2216,162216,37,41,42,58,59,62,138,139,142,162,151,,37,138,0,4,5,5v4,PP,0,0,0,0,1
2226,16,13,2,zone_entry,skate,58,139,,-26,77,,,13,0,12,,AHL,12/16/16,,2217,162217,37,41,42,58,59,62,138,139,142,162,151,,37,138,0,4,5,5v4,PP,0,0,0,0,1
2227,16,13,2,pass,,58,41,,-65,92,-32,62,13,44.59820624,12,,AHL,12/16/16,,2221,162221,37,41,42,58,59,62,138,139,142,162,151,163,37,138,0,5,5,5v5,EV,0,0,0,0,1
2228,16,13,2,pass,,41,42,,-39,46,-39,-92,13,138,12,,AHL,12/16/16,,2223,162223,37,41,42,58,59,62,138,139,142,162,151,163,37,138,0,5,5,5v5,EV,0,0,0,0,1
2229,16,13,2,puck_recovery,,59,,,-97,-77,,,13,0,12,,AHL,12/16/16,,2230,162230,37,41,42,58,59,62,138,139,142,162,151,163,37,138,0,5,5,5v5,EV,0,0,0,0,1
2230,16,13,2,pass,,59,41,,-97,-62,-32,92,13,167.1556161,12,,AHL,12/16/16,,2233,162233,37,41,42,58,59,62,138,139,142,162,151,163,37,138,0,5,5,5v5,EV,0,0,0,0,1
2231,16,13,2,goal,,41,59,62,-84,46,,,13,0,12,,AHL,12/16/16,,2241,162241,37,44,46,52,55,63,138,141,148,164,157,166,37,138,0,5,5,5v5,EV,0,1,0,2181,1
2884,17,0,1,pass,,227,221,,6,31,45,-15,0,60.30754513,8,,AHL,12/16/16,,120,17120,207,214,221,227,233,236,243,249,252,264,269,272,207,243,0,5,5,5v5,EV,0,0,0,0,1
2885,17,0,1,zone_exit,icing,221,,,97,0,,,0,0,8,,AHL,12/16/16,,127,17127,207,214,221,227,233,236,243,249,252,264,269,272,207,243,0,5,5,5v5,EV,0,0,0,0,1
2886,17,8,1,faceoff,,271,236,,65,46,,,0,0,8,,AHL,12/16/16,,131,17131,207,214,221,227,233,236,243,247,251,260,263,271,207,243,0,5,5,5v5,EV,1,0,0,0,1
2887,17,8,1,pass,,263,247,,58,15,39,92,0,79.30952024,8,,AHL,12/16/16,,133,17133,207,214,221,227,233,236,243,247,251,260,263,271,207,243,0,5,5,5v5,EV,0,0,0,0,1
2888,17,8,1,blocked_shot,,247,233,,45,77,39,77,0,6,8,,AHL,12/16/16,,135,17135,207,214,221,227,233,236,243,247,251,260,263,271,207,243,0,5,5,5v5,EV,0,0,0,0,1
2889,17,0,1,zone_exit,chip,233,247,,39,92,,,0,0,8,,AHL,12/16/16,,135,17135,207,214,221,227,233,236,243,247,251,260,263,271,207,243,0,5,5,5v5,EV,0,0,0,0,1
2890,17,8,1,zone_exit,skate,251,,,-26,-77,,,0,0,8,,AHL,12/16/16,,143,17143,207,213,218,235,226,238,243,247,251,260,263,271,207,243,0,5,5,5v5,EV,0,0,0,0,1
2891,17,8,1,zone_entry,pass,251,,260,-6,-31,26,-77,0,56.0357029,8,,AHL,12/16/16,,145,17145,207,213,218,235,226,238,243,247,251,260,263,271,207,243,0,5,5,5v5,EV,0,0,0,0,1
2892,17,8,1,shot,,260,,,45,-77,,,0,0,8,,AHL,12/16/16,,147,17147,207,213,218,235,226,238,243,247,251,260,263,271,207,243,0,5,5,5v5,EV,0,0,0,0,1
2893,17,8,1,puck_recovery,,263,,,71,15,,,0,0,8,,AHL,12/16/16,,148,17148,207,213,218,235,226,238,243,247,251,260,263,271,207,243,0,5,5,5v5,EV,0,0,0,0,1
2894,17,8,1,goal,,263,260,251,77,15,,,0,0,8,,AHL,12/16/16,,148,17148,207,213,218,235,226,238,243,247,251,260,263,271,207,243,0,5,5,5v5,EV,0,1,0,88,1
2895,17,8,1,faceoff,,272,240,,0,0,,,0,0,8,,AHL,12/16/16,,150,17150,207,213,218,232,234,240,243,249,252,266,269,272,207,243,0,5,5,5v5,EV,1,0,0,0,1
2896,17,0,1,pass,,213,234,,0,92,-19,46,0,49.76946855,8,,AHL,12/16/16,,158,17158,207,213,218,232,234,240,243,249,252,266,269,272,207,243,0,5,5,5v5,EV,0,0,0,0,1
2897,17,0,1,zone_entry,chip,234,249,,-19,46,,,0,0,8,,AHL,12/16/16,,158,17158,207,213,218,232,234,240,243,249,252,266,269,272,207,243,0,5,5,5v5,EV,0,0,0,0,1
2898,17,8,1,giveaway_takeaway,,252,232,,-45,15,,,0,0,8,,AHL,12/16/16,,160,17160,207,213,218,232,234,240,243,249,252,266,269,272,207,243,0,5,5,5v5,EV,0,0,0,0,1
2899,17,0,1,pass,,232,234,,-39,-62,-58,-77,0,24.20743687,8,,AHL,12/16/16,,162,17162,207,213,218,232,234,240,243,249,252,266,269,272,207,243,0,5,5,5v5,EV,0,0,0,0,1
2900,17,0,1,pass,,234,240,,-71,-77,-58,-15,0,63.34824386,8,,AHL,12/16/16,,163,17163,207,213,218,232,234,240,243,249,252,266,269,272,207,243,0,5,5,5v5,EV,0,0,0,0,1
2901,17,0,1,goal,,240,234,232,-77,15,,,0,0,8,,AHL,12/16/16,,165,17165,207,216,232,234,240,222,243,250,253,255,261,262,207,243,0,5,5,5v5,EV,0,1,0,105,1
5145,18,10,1,pass,,88,75,,-52,-77,-32,-46,10,36.89173349,7,,AHL,12/2/16,,738,18738,66,92,85,88,75,76,427,437,439,446,458,,66,427,0,4,5,5v4,PP,0,0,0,0,1
5148,18,10,1,pass,,75,88,,-32,15,-39,-62,10,77.31752712,7,,AHL,12/2/16,,741,18741,66,92,85,88,75,76,427,437,439,446,458,,66,427,0,4,5,5v4,PP,0,0,0,0,1
5151,18,10,1,pass,,88,75,,-52,-77,-32,-46,10,36.89173349,7,,AHL,12/2/16,,745,18745,66,92,85,88,75,76,427,437,439,446,458,,66,427,0,4,5,5v4,PP,0,0,0,0,1
5154,18,10,1,pass,,75,76,,-32,-46,-32,77,10,123,7,,AHL,12/2/16,,746,18746,66,92,85,88,75,76,427,437,439,446,458,,66,427,0,4,5,5v4,PP,0,0,0,0,1
5157,18,10,1,pass,,76,75,,-65,92,-39,31,10,66.3098786,7,,AHL,12/2/16,,749,18749,66,92,85,88,75,76,427,437,439,446,458,,66,427,0,4,5,5v4,PP,0,0,0,0,1
5160,18,10,1,blocked_shot,,75,449,,-45,15,-32,15,10,13,7,,AHL,12/2/16,,750,18750,66,92,85,88,75,76,427,437,439,446,458,,66,427,0,4,5,5v4,PP,0,0,0,0,1
5163,18,10,1,puck_recovery,,76,,,-90,77,,,10,0,7,,AHL,12/2/16,,751,18751,66,92,85,88,75,76,427,437,439,446,458,,66,427,0,4,5,5v4,PP,0,0,0,0,1
5166,18,10,1,pass,,76,85,,-77,77,-90,62,10,19.84943324,7,,AHL,12/2/16,,754,18754,66,92,85,88,75,76,427,437,439,446,458,,66,427,0,4,5,5v4,PP,0,0,0,0,1
5169,18,10,1,pass,,85,92,,-90,77,-90,15,10,62,7,,AHL,12/2/16,,756,18756,66,92,85,88,75,76,427,437,439,446,458,,66,427,0,4,5,5v4,PP,0,0,0,0,1
5172,18,10,1,pass,,92,88,,-90,-62,-52,-77,10,40.85339643,7,,AHL,12/2/16,,758,18758,66,92,85,88,75,76,427,437,439,446,458,,66,427,0,4,5,5v4,PP,0,0,0,0,1
5175,18,10,1,goal,,88,92,85,-58,-62,,,10,0,7,,AHL,12/2/16,,761,18761,66,85,88,73,78,82,427,437,442,443,432,460,66,427,0,5,5,5v5,EV,0,1,0,701,1
5560,18,10,1,puck_recovery,,82,,,13,31,,,10,0,7,,AHL,12/2/16,,1169,181169,66,69,72,82,85,87,427,438,453,452,444,441,66,427,0,5,5,5v5,EV,0,0,0,0,1
5563,18,10,1,giveaway_takeaway,,82,453,,-45,77,,,10,0,7,,AHL,12/2/16,,1175,181175,66,69,72,82,85,88,427,438,453,452,442,437,66,427,0,5,5,5v5,EV,0,0,0,0,1
5566,18,10,1,puck_recovery,,85,,,19,46,,,10,0,7,,AHL,12/2/16,,1183,181183,66,69,72,82,85,88,427,453,442,437,440,443,66,427,0,5,5,5v5,EV,0,0,0,0,1
5569,18,10,1,pass,,72,85,,77,-92,97,-15,10,79.55501241,7,,AHL,12/2/16,,1190,181190,66,69,72,82,85,88,427,442,437,440,443,460,66,427,0,5,5,5v5,EV,0,0,0,0,1
